100000, 1e-05
101000, 1e-05
102000, 1e-05
103000, 1e-05
104000, 1e-05
105000, 1e-05
106000, 1e-05
107000, 1e-05
108000, 1e-05
109000, 1e-05
110000, 1e-05
111000, 1e-05
112000, 1e-05
113000, 1e-05
114000, 1e-05
115000, 1e-05
116000, 1e-05
117000, 1e-05
118000, 1e-05
119000, 1e-05
120000, 1e-05
121000, 1e-05
122000, 1e-05
123000, 1e-05
124000, 1e-05
125000, 1e-05
126000, 1e-05
127000, 1e-05
128000, 1e-05
129000, 1.0651840539245778e-05
130000, 7.716291204797087e-05
131000, 0.0004049194656973927
132000, 0.001232703922969727
133000, 0.002841260404533229
134000, 0.005567719608094564
135000, 0.009828103527025012
136000, 0.01615294925347853
137000, 0.025250082533116586
138000, 0.03812410183975188
139000, 0.0563479678306735
140000, 0.08287789018851732
141000, 0.12832918262969675
142000, 0.19223124002798928
143000, 0.2561617135621873
144000, 0.32035616971854725
145000, 0.3847349747813347
146000, 0.448918927452641
147000, 0.5136110468224215
148000, 0.5779730677507479
149000, 0.6424005491775076
150000, 0.7071512928012096
151000, 0.7718003750020902
152000, 0.8368763890929315
153000, 0.9011965268745084
154000, 0.9666508611556894
155000, 1.0312396098277254
156000, 1.0963829474440399
157000, 1.1617687973011135
158000, 1.2260119350381131
159000, 1.2914096367649062
160000, 1.3565834889910393
161000, 1.4214843110954072
162000, 1.4860665989512858
163000, 1.5528389439550623
164000, 1.6167840738319679
165000, 1.6816909449464956
166000, 1.7477185296051907
167000, 1.8119385839595232
168000, 1.8773377271582004
169000, 1.9432452521125092
170000, 2.007095356677587
171000, 2.073206793625396
172000, 2.1371127469117575
173000, 2.202514835643543
174000, 2.2675468170443103
175000, 2.3321786309352963
176000, 2.3963753530557415
177000, 2.4623793167155523
178000, 2.5256902029454333
179000, 2.593314680235966
180000, 2.6556943883107267
181000, 2.7200634493950675
182000, 2.7866210268621283
183000, 2.8501198129208665
184000, 2.9159071697517858
185000, 2.978429928422743
186000, 3.0433460187972865
187000, 3.110877028487379
188000, 3.171860823621759
189000, 3.238612423545136
190000, 3.301732691679753
191000, 3.3676947627919778
192000, 3.4332708095062214
193000, 3.496671216784953
194000, 3.56136934426409
195000, 3.625618123951468
196000, 3.689396969570156
197000, 3.752685398270687
198000, 3.817441154859232
199000, 3.8797334472371547
200000, 3.941478256920946
201000, 4.006862956349867
202000, 4.067542803193354
203000, 4.134177764531783
204000, 4.195993525415281
205000, 4.259534220663725
206000, 4.324903688650482
207000, 4.3851451875354845
208000, 4.447191055784448
209000, 4.513599498331564
210000, 4.574658037635371
211000, 4.640226157248844
212000, 4.700237692458305
213000, 4.764906373253234
214000, 4.823812900529618
215000, 4.887523936681522
216000, 4.956307222268135
217000, 5.013583005412376
218000, 5.075893598732677
219000, 5.143508805262501
220000, 5.199034959744412
221000, 5.259830233735338
222000, 5.326161403355794
223000, 5.392137664911351
224000, 5.454614179612378
225000, 5.510281207256979
226000, 5.574925666478249
227000, 5.632635890975969
228000, 5.696368466939612
229000, 5.759675437537271
230000, 5.822547265965338
231000, 5.884973946879454
232000, 5.9469441762193
